Provider ID,Hospital Name,Address,City,State,Zip Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date
03013F,VA S. ARIZONA HEALTHCARE SYSTEM,3601 SOUTH SIXTH AVENUE,TUCSON,AZ,85723,PIMA,5206291821,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,128,282,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,91,271,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,77,292,Data submitted were based on a sample of cases/patients.,10/1/2015,3/31/2016
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Stroke care,STK-4,Thrombolytic Therapy,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Blood clot prevention and treatment,VTE-5,Warfarin therapy discharge instructions,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND C,4064477900,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,247,318,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,174,315,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,74,284,Data submitted were based on a sample of cases/patients.,10/1/2015,3/31/2016
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,108.5,166,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,26,61,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,10,The number of cases/patients is too few to report; submitted data based on a sample of cases/patients.,10/1/2015,9/30/2016
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,94,36, ,10/1/2015,9/30/2016
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,5,38, ,10/1/2015,9/30/2016
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Stroke care,STK-4,Thrombolytic Therapy,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Blood clot prevention and treatment,VTE-5,Warfarin therapy discharge instructions,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,3077787300,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,247,469,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,184,466,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,89,473,Data submitted were based on a sample of cases/patients.,10/1/2015,3/31/2016
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Stroke care,STK-4,Thrombolytic Therapy,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Blood clot prevention and treatment,VTE-5,Warfarin therapy discharge instructions,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1055 CLERMONT STREET,DENVER,CO,80220,DENVER,3033932800,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,167,402,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,39,394,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,73,288,Data submitted were based on a sample of cases/patients.,10/1/2015,3/31/2016
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Stroke care,STK-4,Thrombolytic Therapy,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Blood clot prevention and treatment,VTE-5,Warfarin therapy discharge instructions,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,9702441329,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,8015841211,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,293,412,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,8015841211,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,71,401,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,8015841211,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,72,428,Data submitted were based on a sample of cases/patients.,10/1/2015,3/31/2016
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,8015841211,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,8015841211,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,8015841211,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,8015841211,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,8015841211,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,8015841211,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,8015841211,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,8015841211,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,8015841211,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,8015841211,Stroke care,STK-4,Thrombolytic Therapy,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,8015841211,Blood clot prevention and treatment,VTE-5,Warfarin therapy discharge instructions,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,8015841211,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,3076721675,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,3076721675,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,3076721675,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,77,262,Data submitted were based on a sample of cases/patients.,10/1/2015,3/31/2016
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,3076721675,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,3076721675,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,3076721675,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,3076721675,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,3076721675,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,3076721675,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,3076721675,Acute Myocardial Infarction (AMI),OP-3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,3076721675,Acute Myocardial Infarction (AMI),OP-4,Aspirin at Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,3076721675,Acute Myocardial Infarction (AMI),OP-5,Median Time to ECG,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,3076721675,Stroke care,STK-4,Thrombolytic Therapy,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,3076721675,Blood clot prevention and treatment,VTE-5,Warfarin therapy discharge instructions,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,3076721675,Blood clot prevention and treatment,VTE-6,Hospital acquired potentially preventable venous thromboembolism,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
13003F,BOISE VA MEDICAL CENTER,500 W. FORT STREET,BOISE,ID,83702,ADA,2084221000,Emergency Department (ED) Measures,ED-1b,Median time from ED arrival to ED departure for admitted ED patients,220,336,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
13003F,BOISE VA MEDICAL CENTER,500 W. FORT STREET,BOISE,ID,83702,ADA,2084221000,Emergency Department (ED) Measures,ED-2b,Admit Decision Time to ED Departure Time for Admitted Patients,166,328,Data submitted were based on a sample of cases/patients.,10/1/2015,9/30/2016
13003F,BOISE VA MEDICAL CENTER,500 W. FORT STREET,BOISE,ID,83702,ADA,2084221000,Preventative Care Measures,IMM-2,Patients assessed and given influenza vaccination,56,296,Data submitted were based on a sample of cases/patients.,10/1/2015,3/31/2016
13003F,BOISE VA MEDICAL CENTER,500 W. FORT STREET,BOISE,ID,83702,ADA,2084221000,Emergency Department (ED) Measures,OP-18b,Median time from ED arrival to ED departure for discharged ED patients,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
13003F,BOISE VA MEDICAL CENTER,500 W. FORT STREET,BOISE,ID,83702,ADA,2084221000,Emergency Department (ED) Measures,OP-20,Door to diagnostic eval,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
13003F,BOISE VA MEDICAL CENTER,500 W. FORT STREET,BOISE,ID,83702,ADA,2084221000,Emergency Department (ED) Measures,OP-21,Median time to pain med,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
13003F,BOISE VA MEDICAL CENTER,500 W. FORT STREET,BOISE,ID,83702,ADA,2084221000,Emergency Department (ED) Measures,OP-23,Head CT results,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
13003F,BOISE VA MEDICAL CENTER,500 W. FORT STREET,BOISE,ID,83702,ADA,2084221000,Acute Myocardial Infarction (AMI),OP-1,Median Time to Fibrinolysis,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
13003F,BOISE VA MEDICAL CENTER,500 W. FORT STREET,BOISE,ID,83702,ADA,2084221000,Acute Myocardial Infarction (AMI),OP-2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,0,No cases met the criteria for this measure.,10/1/2015,9/30/2016
